date,name,lat,lon,optrad
"08/19/2019","Dew Point Temperature / Pine Nut, Clark County, Nevada, United States / 2014",36.57,-115.2,0
"08/19/2019","Dew Point Temperature / Pine Nut, Clark County, Nevada, United States / 2015",36.57,-115.2,0
"08/19/2019","Precipitation / Pine Nut, Clark County, Nevada, United States / 2015",36.57,-115.2,0
"08/19/2019","Precipitation / Pine Nut, Clark County, Nevada, United States / 2016",36.57,-115.2,0
"08/19/2019","Precipitation / Pine Nut, Clark County, Nevada, United States / 2017",36.57,-115.2,0
"08/19/2019","Precipitation / Pine Nut, Clark County, Nevada, United States / 2014",36.57,-115.2,0
"08/19/2019","Vehicle Counts / US 4, Nottingham, New Hampshire, United States / 2017",43.1869,-71.139446,0
"08/19/2019","Vehicle Counts / US 4, Nottingham, New Hampshire, United States / 2016",43.1869,-71.139446,0
"08/19/2019","Vehicle Counts / US 4, Nottingham, New Hampshire, United States / 2015",43.1869,-71.139446,0
"08/19/2019","Vehicle Counts / US 4, Nottingham, New Hampshire, United States / 2014",43.1869,-71.139446,0
"08/19/2019","Vehicle Counts / NH 16, Ossipee, New Hampshire, United States / 2016",43.7476,-71.132331,0
"08/19/2019","Vehicle Counts / NH 16, Ossipee, New Hampshire, United States / 2015",43.7476,-71.132331,0
"08/19/2019","Vehicle Counts / NH 16, Ossipee, New Hampshire, United States / 2017",43.7476,-71.132331,0
"08/19/2019","Vehicle Counts / NH 16, Ossipee, New Hampshire, United States / 2014",43.7476,-71.132331,0
"08/19/2019","Vehicle Counts / Spaulding Turnpike, Rochester, New Hampshire, United States / 2014",43.2736,-70.9631,0
"08/19/2019","Vehicle Counts / Spaulding Turnpike, Rochester, New Hampshire, United States / 2016",43.2736,-70.9631,0
"08/19/2019","Vehicle Counts / Spaulding Turnpike, Rochester, New Hampshire, United States / 2017",43.2736,-70.9631,0
"08/19/2019","Vehicle Counts / Spaulding Turnpike, Rochester, New Hampshire, United States / 2015",43.2736,-70.9631,0
"08/19/2019","Vehicle Counts / NH 25, Rumney, New Hampshire, United States / 2014",43.786,-71.789438,0
"08/19/2019","Vehicle Counts / NH 25, Rumney, New Hampshire, United States / 2016",43.786,-71.789438,0
"08/19/2019","Vehicle Counts / NH 25, Rumney, New Hampshire, United States / 2017",43.786,-71.789438,0
"08/19/2019","Vehicle Counts / NH 25, Rumney, New Hampshire, United States / 2015",43.786,-71.789438,0
"08/19/2019","Vehicle Counts / I-95, Seabrook, New Hampshire, United States / 2014",42.8826,-70.882645,0
"08/19/2019","Vehicle Counts / I-95, Seabrook, New Hampshire, United States / 2016",42.8826,-70.882645,0
"08/19/2019","Vehicle Counts / I-95, Seabrook, New Hampshire, United States / 2017",42.8826,-70.882645,0
"08/19/2019","Vehicle Counts / I-95, Seabrook, New Hampshire, United States / 2015",42.8826,-70.882645,0
"08/19/2019","Vehicle Counts / I-89, Warner, New Hampshire, United States / 2017",43.2954,-71.838983,0
"08/19/2019","Vehicle Counts / I-89, Warner, New Hampshire, United States / 2015",43.2954,-71.838983,0
"08/19/2019","Vehicle Counts / I-89, Warner, New Hampshire, United States / 2016",43.2954,-71.838983,0
"08/19/2019","Vehicle Counts / I-89, Warner, New Hampshire, United States / 2014",43.2954,-71.838983,0
"08/19/2019","Vehicle Counts / NH 25, Tamworth, New Hampshire, United States / 2017",43.8298,-71.2854,0
"08/19/2019","Vehicle Counts / NH 25, Tamworth, New Hampshire, United States / 2016",43.8298,-71.2854,0
"08/19/2019","Vehicle Counts / NH 25, Tamworth, New Hampshire, United States / 2015",43.8298,-71.2854,0
"08/19/2019","Vehicle Counts / NH 25, Tamworth, New Hampshire, United States / 2014",43.8298,-71.2854,0
"08/19/2019","Vehicle Counts / I-93, Northfield, New Hampshire, United States / 2015",43.4425,-71.576386,0
"08/19/2019","Vehicle Counts / I-93, Northfield, New Hampshire, United States / 2016",43.4425,-71.576386,0
"08/19/2019","Vehicle Counts / I-93, Northfield, New Hampshire, United States / 2017",43.4425,-71.576386,0
"08/19/2019","Vehicle Counts / I-93, Northfield, New Hampshire, United States / 2014",43.4425,-71.576386,0
"08/19/2019","Air Temperature / Yellowstone National Park, Wyoming, United States / 2018","Points:(44.6569--111.0894),(44.3731--110.8308)",nil,nil
"08/19/2019","Carbon Monoxide / Detroit, Michigan, United States / 2017",42.386,-83.26618866,0
"08/19/2019","Carbon Monoxide / Detroit, Michigan, United States / 2016",42.386,-83.26618866,0
"08/19/2019","Carbon Monoxide / Grand Rapids, Michigan, United States / 2016",42.9842,-85.67133874,0
"08/19/2019","Carbon Monoxide / Grand Rapids, Michigan, United States / 2015",42.9842,-85.67133874,0
"08/19/2019","Carbon Monoxide / Grand Rapids, Michigan, United States / 2014",42.9842,-85.67133874,0
"08/19/2019","Carbon Monoxide / Grand Rapids, Michigan, United States / 2017",42.9842,-85.67133874,0
"08/19/2019","Carbon Monoxide / Livonia, Michigan, United States / 2017",42.4215,-83.42504197,0
"08/19/2019","Carbon Monoxide / Livonia, Michigan, United States / 2016",42.4215,-83.42504197,0
"08/19/2019","Carbon Monoxide / Livonia, Michigan, United States / 2015",42.4215,-83.42504197,0
"08/19/2019","Air Temperature / Yellowstone Lake, Yellowstone National Park, Wyoming, United States / 2018",44.5597,-110.4006,0
"08/19/2019","Relative Humidity / Grand Teton National Park, Wyoming, United States / 2018",43.6708,-110.5994,0
"08/19/2019","Relative Humidity / Yellowstone National Park, Wyoming, United States / 2018","Points:(44.6569--111.0894),(44.3731--110.8308)",nil,nil
"08/19/2019","Relative Humidity / Yellowstone Lake, Yellowstone National Park, Wyoming, United States / 2018",44.5597,-110.4006,0
"08/19/2019","Wind Direction / Grand Teton National Park, Wyoming, United States / 2018",43.6708,-110.5994,0
"08/19/2019","Wind Direction / Yellowstone National Park, Wyoming, United States / 2018","Points:(44.6569--111.0894),(44.3731--110.8308)",nil,nil
"08/19/2019","Wind Direction / Yellowstone Lake, Yellowstone National Park, Wyoming, United States / 2018",44.5597,-110.4006,0
"08/19/2019","Wind Speed / Grand Teton National Park, Wyoming, United States / 2018",43.6708,-110.5994,0
"08/19/2019","Wind Speed / Yellowstone National Park, Wyoming, United States / 2018","Points:(44.6569--111.0894),(44.3731--110.8308)",nil,nil
"08/19/2019","Wind Speed / Yellowstone Lake, Yellowstone National Park, Wyoming, United States / 2018",44.5597,-110.4006,0
"08/19/2019","Air Temperature / Grand Teton National Park, Wyoming, United States / 2018",43.6708,-110.5994,0
"08/19/2019","Air Temperature / Agua Canyon, Utah, United States / 2014",37.5167,-112.26666667,0
"08/16/2019","Specific Conductance / Orca Inlet, Cordova, Alaska, United States / 2018",60.5583,-145.755,30
"08/16/2019","Carbon Monoxide / Acadia National Park, Bar Harbor, Maine, United States / 2017",44.377,-68.2609,0
"08/16/2019","Carbon Monoxide / Acadia National Park, Bar Harbor, Maine, United States / 2016",44.377,-68.2609,0
"08/16/2019","Carbon Monoxide / Acadia National Park, Bar Harbor, Maine, United States / 2015",44.377,-68.2609,0
"08/16/2019","Carbon Monoxide / Acadia National Park, Bar Harbor, Maine, United States / 2014",44.377,-68.2609,0
"08/16/2019","Carbon Monoxide / Portland, Maine, United States / 2017",43.6602,-70.268965,0
"08/16/2019","Carbon Monoxide / Portland, Maine, United States / 2016",43.6602,-70.268965,0
"08/16/2019","Carbon Monoxide / Portland, Maine, United States / 2015",43.6602,-70.268965,0
"08/16/2019","Carbon Monoxide / Phoenix, Arizona, United States / 2015","Points:(33.56031--112.06619),(33.46093--112.11748)",nil,nil
"08/16/2019","Carbon Monoxide / Surprise, Arizona, United States / 2015",33.6372,-112.34185,0
"08/16/2019","Carbon Monoxide / Tempe, Arizona, United States / 2015",33.4112,-111.93471,0
"08/16/2019","Carbon Monoxide / Scottsdale, Arizona, United States / 2015",33.4797,-111.91721,0
"08/16/2019","Carbon Monoxide / Allen Park, Michigan, United States / 2017",42.2286,-83.2082,0
"08/16/2019","Carbon Monoxide / Allen Park, Michigan, United States / 2015",42.2286,-83.2082,0
"08/16/2019","Carbon Monoxide / Allen Park, Michigan, United States / 2014",42.2286,-83.2082,0
"08/16/2019","Carbon Monoxide / Allen Park, Michigan, United States / 2016",42.2286,-83.2082,0
"08/16/2019","Carbon Monoxide / Detroit, Michigan, United States / 2015",42.386,-83.26618866,0
"08/16/2019","Carbon Monoxide / Detroit, Michigan, United States / 2014",42.386,-83.26618866,0
"08/16/2019","Vehicle Counts / RI 117, Warwick, Rhode Island, United States / 2017",41.69789,-71.465655,0
"08/16/2019","Vehicle Counts / Ocean Road, Narragansett, Rhode Island, United States / 2017",41.3805,-71.4807,0
"08/16/2019","Vehicle Counts / RI 403, North Kingstown, Rhode Island, United States / 2017",41.608121,-71.470206,0
"08/16/2019","Annual Average Daily Vehicle Counts / Ontonagon County, Michigan, United States / 2014","Points:(46.805811--89.717363),(46.550595--89.736727),(46.507286--89.365142),(46.338576--89.362099),(46.336239--88.994317)",nil,nil
"08/16/2019","Annual Average Daily Vehicle Counts / Keweenaw County, Michigan, United States / 2014","Points:(47.286739--88.51026),(47.286396--88.298757),(47.217831--88.164655),(47.475232--87.852639),(47.44882--88.216389)",nil,nil
"08/16/2019","Annual Average Daily Vehicle Counts / Houghton County, Michigan, United States / 2014","Points:(46.998243--88.976827),(46.421015--88.990927),(46.421749--88.681743),(47.189218--88.238094),(47.299231--88.494102)",nil,nil
"08/16/2019","Annual Average Daily Vehicle Counts / Gogebic County, Michigan, United States / 2014","Points:(46.565342--90.41599),(46.337495--90.118115),(46.105678--88.994167),(46.330589--88.994776),(46.698379--89.974927)",nil,nil
"08/16/2019","Annual Average Daily Vehicle Counts / Iron County, Michigan, United States / 2014","Points:(46.418825--88.990702),(45.923092--88.117284)",nil,nil
"08/16/2019","Annual Average Daily Vehicle Counts / Baraga County, Michigan, United States / 2014","Points:(46.937837--88.452716),(46.850905--88.677985),(46.421146--88.678557),(46.420556--88.117615),(46.911555--88.046112)",nil,nil
"08/16/2019","Annual Average Daily Vehicle Counts / Marquette County, Michigan, United States / 2014","Points:(46.767262--88.043082),(46.24751--88.116689),(45.987361--87.61565),(45.986445--87.243849),(46.493904--87.118458)",nil,nil
"08/16/2019","Precipitation / Agua Canyon, Utah, United States / 2014",37.5166666,-112.26666667,0
"08/16/2019","Carbon Monoxide / Glendale, Arizona, United States / 2015",33.5745,-112.19193,0
"08/16/2019","Air Temperature / Long Valley, Utah, United States / 2014",37.4833,-112.51666667,0
"08/16/2019","Precipitation / Long Valley, Utah, United States / 2014",37.4833,-112.51666667,0
"08/16/2019","Soil Moisture / Long Valley, Utah, United States / 2014",37.48333333,-112.51666667,0
"08/16/2019","Snow Water Equivalent / Long Valley, Utah, United States / 2014",37.4833,-112.51666667,0
"08/16/2019","Soil Temperature / Long Valley, Utah, United States / 2014",37.48333333,-112.51666667,0
"08/16/2019","Vehicle Counts / I-90, Newton, Massachusetts, United States / 2018",42.3508,-71.208667,0
"08/16/2019","Vehicle Speed / I-90, Newton, Massachusetts, United States / 2018",42.3508,-71.208667,0
"08/16/2019","Vehicle Counts / I-90, Oak Square, Boston, Massachusetts, United States / 2018",42.3578,-71.152182,0
"08/16/2019","Vehicle Speed / I-90, Oak Square, Boston, Massachusetts, United States / 2018",42.3578,-71.152182,0
"08/16/2019","Vehicle Counts / I-90, North Brookline, Boston, Massachusetts, United States / 2018",42.352213,-71.11452,0
"08/16/2019","Vehicle Speed / I-90, North Brookline, Boston, Massachusetts, United States / 2018",42.3522,-71.11452,0
"08/16/2019","Precipitation / Ada, McDonaldsville Township, Minnesota, United States / 2017",47.3211,-96.5139,0
"08/16/2019","Solar Radiation / Ada, McDonaldsville Township, Minnesota, United States / 2017",47.3211,-96.5139,0
"08/16/2019","Soil Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2016",47.3211,-96.5139,0
"08/16/2019","Soil Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2015",47.3211,-96.5139,0
"08/16/2019","Soil Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2014",47.3211,-96.5139,0
"08/16/2019","Wind Direction / Ada, McDonaldsville Township, Minnesota, United States / 2017",47.3211,-96.5139,0
"08/16/2019","Wind Speed / Ada, McDonaldsville Township, Minnesota, United States / 2017",47.3211,-96.5139,0
"08/16/2019","Wind Speed / Ada, McDonaldsville Township, Minnesota, United States / 2016",47.3211,-96.5139,0
"08/16/2019","Wind Speed / Ada, McDonaldsville Township, Minnesota, United States / 2015",47.3211,-96.5139,0
"08/16/2019","Wind Speed / Ada, McDonaldsville Township, Minnesota, United States / 2014",47.3211,-96.5139,0
"08/16/2019","Wind Direction / Ada, McDonaldsville Township, Minnesota, United States / 2016",47.3211,-96.5139,0
"08/16/2019","Wind Direction / Ada, McDonaldsville Township, Minnesota, United States / 2015",47.3211,-96.5139,0
"08/16/2019","Wind Direction / Ada, McDonaldsville Township, Minnesota, United States / 2014",47.3211,-96.5139,0
"08/16/2019","Solar Radiation / Ada, McDonaldsville Township, Minnesota, United States / 2016",47.3211,-96.5139,0
"08/16/2019","Solar Radiation / Ada, McDonaldsville Township, Minnesota, United States / 2015",47.3211,-96.5139,0
"08/16/2019","Solar Radiation / Ada, McDonaldsville Township, Minnesota, United States / 2014",47.3211,-96.5139,0
"08/16/2019","Precipitation / Ada, McDonaldsville Township, Minnesota, United States / 2016",47.3211,-96.5139,0
"08/16/2019","Precipitation / Ada, McDonaldsville Township, Minnesota, United States / 2015",47.3211,-96.5139,0
"08/16/2019","Precipitation / Ada, McDonaldsville Township, Minnesota, United States / 2014",47.3211,-96.5139,0
"08/16/2019","Dew Point Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2017",47.3211,-96.5139,0
"08/16/2019","Dew Point Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2016",47.3211,-96.5139,0
"08/16/2019","Dew Point Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2015",47.3211,-96.5139,0
"08/16/2019","Dew Point Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2014",47.3211,-96.5139,0
"08/16/2019","Wind Speed / Weary Lake, Dillingham County, Alaska, United States / 2016",59.13,-159.09,0
"08/16/2019","Wind Speed / Weary Lake, Dillingham County, Alaska, United States / 2015",59.13,-159.09,0
"08/16/2019","Wind Speed / Weary Lake, Dillingham County, Alaska, United States / 2014",59.13,-159.09,0
"08/16/2019","Water Temperature / Sweeper Cove, Adak Island, Alaska, United States / 2017",51.863333,-176.6317,30
"08/16/2019","Water Temperature / Sweeper Cove, Adak Island, Alaska, United States / 2016",51.863333,-176.6317,30
"08/16/2019","Water Temperature / Sweeper Cove, Adak Island, Alaska, United States / 2015",51.863333,-176.6317,30
"08/16/2019","Water Temperature / Sweeper Cove, Adak Island, Alaska, United States / 2014",51.863333,-176.6317,30
"08/16/2019","Water Temperature / Knik Arm, Anchorage, Alaska, United States / 2017",61.2367,-149.89,0
"08/16/2019","Water Temperature / Knik Arm, Anchorage, Alaska, United States / 2016",61.2367,-149.89,0
"08/16/2019","Water Temperature / Knik Arm, Anchorage, Alaska, United States / 2015",61.2367,-149.89,0
"08/16/2019","Water Temperature / Knik Arm, Anchorage, Alaska, United States / 2014",61.2367,-149.89,0
"08/16/2019","Water Temperature / Gastineau Channel, Juneau, Alaska, United States / 2017",58.2983,-134.41,30
"08/16/2019","Water Temperature / Gastineau Channel, Juneau, Alaska, United States / 2016",58.2983,-134.41,30
"08/16/2019","Water Temperature / Gastineau Channel, Juneau, Alaska, United States / 2015",58.2983,-134.41,30
"08/16/2019","Water Temperature / Gastineau Channel, Juneau, Alaska, United States / 2014",58.2983,-134.41,30
"08/16/2019","Air Temperature / Beach, North Dakota, United States / 2018",46.789,-103.966,0
"08/16/2019","Relative Humidity / Beach, North Dakota, United States / 2018",46.789,-103.966,0
"08/16/2019","Soil Temperature / Beach, North Dakota, United States / 2018",46.789,-103.966,0
"08/16/2019","Wind Speed / Beach, North Dakota, United States / 2018",46.789,-103.966,0
"08/16/2019","Wind Direction / Beach, North Dakota, United States / 2018",46.789,-103.966,0
"08/16/2019","Solar Radiation / Beach, North Dakota, United States / 2018",46.789,-103.966,0
"08/16/2019","Precipitation / Beach, North Dakota, United States / 2018",46.789,-103.966,0
"08/16/2019","Barometric Pressure / Beach, North Dakota, United States / 2018",46.789,-103.966,0
"08/16/2019","Dew Point Temperature / Beach, North Dakota, United States / 2018",46.789,-103.966,0
"08/15/2019","Air Temperature / Pine Nut, Clark County, Nevada, United States / 2018",36.57,-115.2,0
"08/15/2019","Dew Point Temperature / Pine Nut, Clark County, Nevada, United States / 2018",36.57,-115.2,0
"08/15/2019","Precipitation / Pine Nut, Clark County, Nevada, United States / 2018",36.57,-115.2,0
"08/15/2019","Relative Humidity / Pine Nut, Clark County, Nevada, United States / 2018",36.57,-115.2,0
"08/15/2019","Snow Depth / Pine Nut, Clark County, Nevada, United States / 2018",36.57,-115.2,0
"08/15/2019","Soil Moisture / Pine Nut, Clark County, Nevada, United States / 2018",36.57,-115.2,0
"08/15/2019","Soil Temperature / Pine Nut, Clark County, Nevada, United States / 2018",36.57,-115.2,0
"08/15/2019","Solar Radiation / Pine Nut, Clark County, Nevada, United States / 2018",36.57,-115.2,0
"08/15/2019","Vapor Pressure / Pine Nut, Clark County, Nevada, United States / 2018",36.57,-115.2,0
"08/15/2019","Wind Direction / Pine Nut, Clark County, Nevada, United States / 2018",36.57,-115.2,0
"08/15/2019","Wind Speed / Pine Nut, Clark County, Nevada, United States / 2018",36.57,-115.2,0
"08/15/2019","Water Levels / Portland, Maine, United States / 2014",43.658333,-70.245,0
"08/15/2019","Water Levels / Boston, Massachusetts, United States / 2014",42.3533,-71.05,0
"08/15/2019","Water Levels / Woods Hole, Massachusetts, United States / 2014",41.5233,-70.671667,0
"08/15/2019","Water Levels / Conimicut Light, Rhode Island, United States / 2014",41.7167,-71.343333,0
"08/15/2019","Water Levels / Quonset Point, Rhode Island, United States / 2014",41.586667,-71.41,0
"08/15/2019","Water Levels / Newport, Rhode Island, United States / 2014",41.503333,-71.326667,0
"08/15/2019","Water Levels / Providence, Rhode Island, United States / 2014",41.806667,-71.4,0
"08/15/2019","Water Levels / New Haven, Connecticut, United States / 2014",41.283333,-72.908333,0
"08/15/2019","Water Levels / Thames River, Connecticut, United States / 2014",41.355,-72.086667,0
"08/15/2019","Water Levels / Bergen Point West Reach, New York, United States / 2014",40.636667,-74.141667,0
"08/15/2019","Water Levels / Kings Point, New York, United States / 2014",40.81,-73.765,0
"08/15/2019","Water Levels / Montauk, New York, United States / 2014",41.0483,-71.96,0
"08/15/2019","Water Levels / The Battery, New York, United States / 2014",40.7,-74.013333,0
"08/15/2019","Water Levels / Sandy Hook, New Jersey, United States / 2014",40.466667,-74.01,0
"08/15/2019","Water Levels / Atlantic City, New Jersey, United States / 2014",39.356667,-74.418333,0
"08/15/2019","Relative Humidity / Ada, McDonaldsville Township, Minnesota, United States / 2014",47.3211,-96.5139,0
"08/15/2019","Soil Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2017",47.3211,-96.5139,0
"08/15/2019","Vehicle Counts / RI 113, Warwick, Rhode Island, United States / 2018",41.718293,-71.481605,0
"08/15/2019","Vehicle Counts / RI 108, Narragansett, Rhode Island, United States / 2017",41.422174,-71.481573,0
"08/15/2019","Air Temperature / Midway Valley, Utah, United States / 2015",37.56666667,-112.83333333,0
"08/15/2019","Air Temperature / Midway Valley, Utah, United States / 2016",37.56666667,-112.83333333,0
"08/15/2019","Air Temperature / Midway Valley, Utah, United States / 2017",37.56666667,-112.83333333,0
"08/15/2019","Air Temperature / Midway Valley, Utah, United States / 2018",37.56666667,-112.83333333,0
"08/15/2019","Precipitation / Midway Valley, Utah, United States / 2015",37.56666667,-112.83333333,0
"08/15/2019","Precipitation / Midway Valley, Utah, United States / 2016",37.56666667,-112.83333333,0
"08/15/2019","Precipitation / Midway Valley, Utah, United States / 2017",37.56666667,-112.83333333,0
"08/15/2019","Precipitation / Midway Valley, Utah, United States / 2018",37.56666667,-112.83333333,0
"08/15/2019","Soil Moisture / Midway Valley, Utah, United States / 2015",37.5666666,-112.83333333,0
"08/15/2019","Soil Moisture / Midway Valley, Utah, United States / 2016",37.5666666,-112.83333333,0
"08/15/2019","Soil Moisture / Midway Valley, Utah, United States / 2017",37.5666666,-112.83333333,0
"08/15/2019","Soil Moisture / Midway Valley, Utah, United States / 2018",37.5666666,-112.83333333,0
"08/15/2019","Soil Temperature / Midway Valley, Utah, United States / 2015",37.5666666,-112.83333333,0
"08/15/2019","Soil Temperature / Midway Valley, Utah, United States / 2016",37.5666666,-112.83333333,0
"08/15/2019","Soil Temperature / Midway Valley, Utah, United States / 2017",37.5666666,-112.83333333,0
"08/15/2019","Soil Temperature / Midway Valley, Utah, United States / 2018",37.5666666,-112.83333333,0
"08/15/2019","Snow Water Equivalent / Harris Flat, Utah, United States / 2014",37.4833,-112.5833,0
"08/15/2019","Precipitation / Harris Flat, Utah, United States / 2014",37.4833,-112.5833,0
"08/15/2019","Air Temperature / Harris Flat, Utah, United States / 2014",37.4833,-112.5833,0
"08/15/2019","Snow Depth / Harris Flat, Utah, United States / 2014",37.4833,-112.5833,0
"08/15/2019","Soil Moisture / Harris Flat, Utah, United States / 2014",37.4833,-112.5833,0
"08/15/2019","Soil Temperature / Harris Flat, Utah, United States / 2014",37.4833,-112.5833,0
"08/14/2019","Relative Humidity / Blackfoot, Idaho, United States / 2014",43.18985,-112.3332,0
"08/14/2019","Air Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2017",47.3211,-96.5139,0
"08/14/2019","Wind Speed / Lower Mulchatna, Dillingham County, Alaska, United States / 2017",59.82,-156.99,0
"08/14/2019","Wind Speed / Lower Mulchatna, Dillingham County, Alaska, United States / 2016",59.82,-156.99,0
"08/14/2019","Wind Speed / Lower Mulchatna, Dillingham County, Alaska, United States / 2015",59.82,-156.99,0
"08/14/2019","Wind Speed / Lower Mulchatna, Dillingham County, Alaska, United States / 2014",59.82,-156.99,0
"08/14/2019","Wind Speed / Naknek River, Bristol Bay County, Alaska, United States / 2017",58.67,-156.57,0
"08/14/2019","Wind Speed / Naknek River, Bristol Bay County, Alaska, United States / 2016",58.67,-156.57,0
"08/14/2019","Wind Speed / Naknek River, Bristol Bay County, Alaska, United States / 2015",58.67,-156.57,0
"08/14/2019","Wind Speed / Naknek River, Bristol Bay County, Alaska, United States / 2014",58.67,-156.57,0
"08/14/2019","Wind Speed / Schor Garden, Fritz Creek, Alaska, United States / 2017",59.68,-151.38,0
"08/14/2019","Wind Speed / Schor Garden, Fritz Creek, Alaska, United States / 2016",59.68,-151.38,0
"08/14/2019","Wind Speed / Tok, Southeast Fairbanks County, Alaska, United States / 2017",63.35,-142.98,0
"08/14/2019","Wind Speed / Tok, Southeast Fairbanks County, Alaska, United States / 2016",63.35,-142.98,0
"08/14/2019","Wind Speed / Tok, Southeast Fairbanks County, Alaska, United States / 2015",63.35,-142.98,0
"08/14/2019","Wind Speed / Tok, Southeast Fairbanks County, Alaska, United States / 2014",63.35,-142.98,0
"08/14/2019","Wind Speed / Unalakleet, Nome County, Alaska, United States / 2016",63.91,-160.75,0
"08/14/2019","Wind Speed / Unalakleet, Nome County, Alaska, United States / 2015",63.91,-160.75,0
"08/14/2019","Air Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2016",47.3211,-96.5139,0
"08/14/2019","Air Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2015",47.3211,-96.5139,0
"08/14/2019","Air Temperature / Ada, McDonaldsville Township, Minnesota, United States / 2014",47.3211,-96.5139,0
"08/14/2019","Relative Humidity / Ada, McDonaldsville Township, Minnesota, United States / 2017",47.3211,-96.5139,0
"08/14/2019","Relative Humidity / Ada, McDonaldsville Township, Minnesota, United States / 2016",47.3211,-96.5139,0
"08/14/2019","Relative Humidity / Ada, McDonaldsville Township, Minnesota, United States / 2015",47.3211,-96.5139,0
"08/14/2019","Wind Speed / Pinto Wells, Joshua Tree National Park, California, United States / 2017",33.9397,-115.4108,0
"08/14/2019","Wind Speed / Pinto Wells, Joshua Tree National Park, California, United States / 2016",33.9397,-115.4108,0
"08/14/2019","Wind Speed / Pinto Wells, Joshua Tree National Park, California, United States / 2015",33.9397,-115.4108,0
"08/14/2019","Wind Speed / Pinto Wells, Joshua Tree National Park, California, United States / 2014",33.9397,-115.4108,0
"08/14/2019","Carbon Monoxide / Akron, Ohio, United States / 2018","Points:(41.106423--81.503584),(40.07917--81.516234)",nil,nil
"08/14/2019","Carbon Monoxide / Washington, District of Columbia, United States / 2016","Points:(38.903889--77.046389),(38.895572--76.958072)",nil,nil
"08/14/2019","Wind Direction / University of Arizona, Tuscon, Arizona, United States / 2012",32.2297,-110.9553,0
"08/14/2019","Wind Direction / University of Arizona, Tuscon, Arizona, United States / 2013",32.2297,-110.9553,0
"08/14/2019","Relative Humidity / University of Arizona, Tuscon, Arizona, United States / 2012",32.2297,-110.9553,0
"08/14/2019","Relative Humidity / University of Arizona, Tuscon, Arizona, United States / 2013",32.2297,-110.9553,0
"08/14/2019","Barometric Pressure / University of Arizona, Tuscon, Arizona, United States / 2013",32.2297,-110.95534,0
"08/14/2019","Barometric Pressure / University of Arizona, Tuscon, Arizona, United States / 2012",32.2297,-110.95534,0
"08/14/2019","Air Temperature / University of Arizona, Tuscon, Arizona, United States / 2012",32.2297,-110.9553,0
"08/14/2019","Air Temperature / University of Arizona, Tuscon, Arizona, United States / 2013",32.2297,-110.9553,0
"08/14/2019","Barometric Pressure / Anatolia, California, United States / 2011",38.5459,-121.2403,0
"08/14/2019","Barometric Pressure / Anatolia, California, United States / 2012",38.5459,-121.2403,0
"08/14/2019","Relative Humidity / Anatolia, California, United States / 2011",38.5459,-121.2403,0
"08/14/2019","Relative Humidity / Anatolia, California, United States / 2012",38.5459,-121.2403,0
"08/14/2019","Relative Humidity / Anatolia, California, United States / 2013",38.5459,-121.2403,0
"08/14/2019","Vehicle Counts / Downtown Las Vegas, Nevada, United States","Points:(36.1646178--115.1476675),(36.1668352--115.1556176)",nil,nil
"08/14/2019","Pedestrian Counts / Downtown Las Vegas, Nevada, United States","Points:(36.1646178--115.1476675),(36.1668352--115.1556176)",nil,nil
"08/13/2019","Wind Direction / Black Rock Canyon, Joshua Tree National Park, California, United States / 2015",34.0714,-116.3906,0
"08/13/2019","Wind Direction / Black Rock Canyon, Joshua Tree National Park, California, United States / 2016",34.0714,-116.3906,0
"08/13/2019","Wind Direction / Black Rock Canyon, Joshua Tree National Park, California, United States / 2014",34.0714,-116.3906,0
"08/13/2019","Wind Direction / Black Rock Canyon, Joshua Tree National Park, California, United States / 2017",34.0714,-116.3906,0
"08/13/2019","Wind Speed / Black Rock Canyon, Joshua Tree National Park, California, United States / 2015",34.0714,-116.3906,0
"08/13/2019","Wind Speed / Black Rock Canyon, Joshua Tree National Park, California, United States / 2016",34.0714,-116.3906,0
"08/13/2019","Wind Speed / Black Rock Canyon, Joshua Tree National Park, California, United States / 2014",34.0714,-116.3906,0
"08/13/2019","Wind Speed / Black Rock Canyon, Joshua Tree National Park, California, United States / 2017",34.0714,-116.3906,0
"08/13/2019","Relative Humidity / Cottonwood Canyon, Joshua Tree National Park, California, United States / 2017",33.7411,-115.8206,0
"08/13/2019","Relative Humidity / Cottonwood Canyon, Joshua Tree National Park, California, United States / 2015",33.7411,-115.8206,0
"08/13/2019","Relative Humidity / Cottonwood Canyon, Joshua Tree National Park, California, United States / 2016",33.7411,-115.8206,0
"08/13/2019","Wind Direction / Cottonwood Canyon, Joshua Tree National Park, California, United States / 2017",33.7411,-115.8206,0
"08/13/2019","Wind Direction / Cottonwood Canyon, Joshua Tree National Park, California, United States / 2014",33.7411,-115.8206,0
